processo_id,numero_processo,cliente_id,tipo,fase,status,advogado_responsavel,data_abertura,prazo_proximo,valor_causa,vara,observacoes
3443,9060164-41.2020.5.36.2381,1152,Trabalhista,Instrução,Ativo,Dra. Cavalcante,2024-05-04,2025-12-27,370265.0,20ª Vara Cível de Recife,Sem observações
3444,2480014-80.2024.2.29.9847,904,Civil,Audiência,Ativo,Dra. Cavalcante,2025-03-20,2025-01-31,269475.0,5ª Vara Trabalhista de Recife,Sem observações
3445,2997279-67.2024.9.84.1441,1492,Trabalhista,Inicial,Suspenso,Dr. Melo,2022-08-30,2026-05-27,Sem valor,6ª Vara Cível de Recife,Sem observações
3446,6003915-30.2025.6.37.7681,760,Civil,Arquivado,Ativo,Dra. Cavalcante,2022-01-30,2025-02-11,320238.0,2ª Vara Trabalhista de Recife,Sem observações
3447,7916680-90.2022.1.67.1785,195,Civil,Sentença,Encerrado,Dr. Melo,2024-08-23,2026-05-22,Sem valor,19ª Vara Criminal de Recife,Sem observações
3448,8735892-74.2025.8.18.9411,1286,Civil,Acordo Extrajudicial,Ativo,Dra. Cavalcante,2024-09-08,2026-01-15,Sem valor,20ª Vara Criminal de Recife,Sem observações
3449,8209168-30.2020.1.41.7632,1457,Trabalhista,Instrução,Em recurso,Dr. Barros,2025-12-22,2026-03-10,152010.0,12ª Vara Cível de Recife,Sem observações
3450,3464073-25.2022.8.73.5075,1439,Civil,Audiência,Em recurso,Dr. Melo,2026-02-15,2025-02-21,290604.0,9ª Vara Cível de Recife,Sem observações
3451,1093623-59.2025.7.92.5441,290,Civil,Instrução,Acordo,Dr. Barros,2021-01-16,2025-08-22,241263.0,14ª Vara Criminal de Recife,Sem observações
3452,2545435-52.2025.3.59.7623,632,Civil,Inicial,Ativo,Dra. Fontes,2020-09-29,2026-12-19,175034.0,9ª Vara Trabalhista de Recife,Aguardando documentos
3453,8678370-92.2025.7.35.9962,52,Trabalhista,Inicial,Ativo,Dra. Cavalcante,2024-02-11,2026-06-06,64398.0,3ª Vara Cível de Recife,Sem observações
3454,2112478-55.2024.2.51.9095,1037,Trabalhista,Execução,Ativo,Dr. Melo,2024-05-27,Sem prazo delimitado,28267.0,4ª Vara Cível de Recife,Sem observações
3455,6944389-98.2023.1.72.8245,1029,Civil,Arquivado,Ativo,Dr. Barros,2020-12-14,2026-06-13,72063.0,12ª Vara Criminal de Recife,Sem observações
3456,8415891-60.2021.6.92.5554,902,Trabalhista,Execução,Encerrado,Dr. Melo,2020-05-07,2025-04-23,420570.0,19ª Vara Trabalhista de Recife,Sem observações
3457,8539686-69.2023.4.36.2235,535,Civil,Audiência,Ativo,Dra. Fontes,2021-04-04,2026-07-22,206496.0,15ª Vara Criminal de Recife,Aguardando documentos
3458,5755257-93.2020.8.44.2882,930,Trabalhista,Instrução,Suspenso,Dra. Cavalcante,2024-07-17,2026-09-12,Sem valor,7ª Vara Cível de Recife,Sem observações
3459,7820540-78.2023.1.75.4823,458,Civil,Acordo Extrajudicial,Encerrado,Dr. Barros,2025-08-24,2026-04-16,158492.0,17ª Vara Trabalhista de Recife,Sem observações
3460,9822459-92.2024.8.17.6403,882,Trabalhista,Audiência,Suspenso,Dra. Fontes,2024-06-12,2025-10-31,438410.0,4ª Vara Trabalhista de Recife,Sem observações
3461,1931030-34.2024.8.48.5319,409,Civil,Instrução,Encerrado,Dr. Barros,2023-06-15,2026-03-11,458906.0,2ª Vara Trabalhista de Recife,Sem observações
3462,7515318-25.2024.4.34.6280,571,Trabalhista,Execução,Ativo,Dra. Fontes,2021-01-17,2025-06-27,392514.0,1ª Vara Criminal de Recife,Aguardando documentos
3463,6368709-92.2024.7.99.9426,1249,Trabalhista,Sentença,Ativo,Dr. Melo,2024-04-25,2026-11-24,Sem valor,7ª Vara Trabalhista de Recife,Aguardando documentos
3464,2824928-33.2020.1.90.6467,742,Civil,Sentença,Suspenso,Dra. Cavalcante,2023-12-07,2025-08-01,55043.0,8ª Vara Criminal de Recife,Sem observações
3465,4768255-51.2022.4.94.5695,989,Civil,Audiência,Encerrado,Dra. Cavalcante,2024-07-14,2025-10-06,254694.0,6ª Vara Criminal de Recife,Sem observações
3466,8655267-17.2025.3.63.4188,656,Civil,Recurso,Em recurso,Dr. Melo,2020-11-08,2025-05-06,427130.0,19ª Vara Cível de Recife,Sem observações
3467,3754895-37.2021.6.18.8502,1271,Trabalhista,Execução,Ativo,Dra. Fontes,2020-05-01,2026-04-18,359691.0,2ª Vara Criminal de Recife,Sem observações
3468,7599278-46.2021.4.96.3535,1196,Civil,Inicial,Em recurso,Dr. Barros,2025-09-24,2026-05-06,132783.0,3ª Vara Criminal de Recife,Aguardando documentos
3469,9666878-83.2023.6.29.9905,1051,Trabalhista,Execução,Encerrado,Dra. Fontes,2021-12-13,2026-09-13,Sem valor,7ª Vara Trabalhista de Recife,Sem observações
3470,2186433-37.2022.2.12.4344,234,Civil,Audiência,Ativo,Dr. Barros,2024-01-17,2026-01-09,36590.0,16ª Vara Trabalhista de Recife,Sem observações
3471,1273300-90.2024.2.80.7378,254,Trabalhista,Recurso,Ativo,Dra. Cavalcante,2021-03-31,2025-09-30,115067.0,2ª Vara Criminal de Recife,Sem observações
3472,2753004-76.2021.8.83.9874,1462,Civil,Sentença,Ativo,Dra. Cavalcante,2026-03-26,2026-08-11,468508.0,9ª Vara Cível de Recife,Sem observações
3473,9057219-99.2020.9.96.3254,171,Trabalhista,Sentença,Encerrado,Dr. Melo,2025-07-13,2026-12-05,Sem valor,5ª Vara Criminal de Recife,Sem observações
3474,1237577-83.2022.8.91.4649,1042,Trabalhista,Inicial,Suspenso,Dra. Cavalcante,2020-07-13,2025-07-29,200585.0,14ª Vara Trabalhista de Recife,Sem observações
3475,4134515-43.2021.8.70.4879,466,Trabalhista,Recurso,Encerrado,Dra. Cavalcante,2021-08-25,2026-08-26,184100.0,6ª Vara Cível de Recife,Sem observações
3476,8125196-18.2023.1.53.1215,1285,Civil,Instrução,Ativo,Dra. Cavalcante,2020-05-23,2025-06-04,Sem valor,6ª Vara Criminal de Recife,Sem observações
3477,2884639-86.2023.2.31.8737,1143,Civil,Inicial,Encerrado,Dra. Fontes,2025-10-18,2025-08-12,30828.0,8ª Vara Cível de Recife,Sem observações
3478,6053412-12.2021.6.72.8346,818,Civil,Inicial,Ativo,Dr. Barros,2022-02-22,2025-10-10,93395.0,5ª Vara Criminal de Recife,Sem observações
3479,4085001-92.2022.6.76.8938,964,Trabalhista,Execução,Ativo,Dr. Melo,2024-10-25,2026-09-14,30116.0,19ª Vara Cível de Recife,Sem observações
3480,6105303-92.2021.4.39.3868,1498,Civil,Arquivado,Ativo,Dr. Melo,2020-09-01,Sem prazo delimitado,466581.0,7ª Vara Trabalhista de Recife,Sem observações
3481,4452862-76.2021.3.27.3238,1471,Civil,Acordo Extrajudicial,Suspenso,Dr. Barros,2022-11-05,2025-02-25,Sem valor,11ª Vara Trabalhista de Recife,Sem observações
3482,4084503-92.2025.8.90.5515,219,Civil,Inicial,Acordo,Dra. Fontes,2021-06-02,2025-03-10,418556.0,3ª Vara Cível de Recife,Sem observações
3483,4568537-97.2021.4.82.7633,503,Trabalhista,Execução,Ativo,Dra. Cavalcante,2021-11-17,2026-03-14,256111.0,18ª Vara Trabalhista de Recife,Sem observações
3484,7848147-32.2021.6.58.3528,257,Trabalhista,Sentença,Suspenso,Dr. Melo,2023-06-04,2025-03-10,270919.0,11ª Vara Criminal de Recife,Sem observações
3485,4681694-71.2021.9.28.7350,693,Trabalhista,Recurso,Acordo,Dra. Fontes,2026-08-03,2025-05-09,Sem valor,10ª Vara Cível de Recife,Sem observações
3486,7722274-26.2024.9.14.7062,1056,Civil,Inicial,Encerrado,Dra. Cavalcante,2025-01-13,2026-06-29,80989.0,4ª Vara Cível de Recife,Sem observações
3487,5316105-58.2020.3.22.3571,952,Trabalhista,Instrução,Ativo,Dr. Melo,2023-12-07,2025-02-28,391381.0,8ª Vara Criminal de Recife,Sem observações
3488,8816646-78.2020.7.70.9224,300,Trabalhista,Acordo Extrajudicial,Ativo,Dr. Barros,2021-05-26,2025-11-05,9207.0,5ª Vara Trabalhista de Recife,Sem observações
3489,4721085-96.2020.6.92.9645,85,Civil,Inicial,Ativo,Dra. Cavalcante,2025-09-11,2025-10-29,Sem valor,13ª Vara Trabalhista de Recife,Sem observações
3490,2660213-63.2022.6.50.8366,511,Trabalhista,Instrução,Ativo,Dra. Fontes,2022-08-04,2026-02-03,248998.0,10ª Vara Cível de Recife,Aguardando documentos
3491,2411026-52.2022.6.26.7373,756,Trabalhista,Acordo Extrajudicial,Encerrado,Dr. Barros,2025-03-28,2025-05-06,Sem valor,9ª Vara Criminal de Recife,Sem observações
3492,2675642-32.2022.8.65.5499,179,Civil,Execução,Ativo,Dr. Barros,2026-02-20,2026-05-31,312324.0,2ª Vara Trabalhista de Recife,Sem observações
3493,2118934-75.2023.5.97.9563,39,Trabalhista,Execução,Acordo,Dr. Barros,2025-12-20,2026-11-18,171744.0,16ª Vara Trabalhista de Recife,Sem observações
3494,7245951-43.2021.4.11.7623,230,Civil,Arquivado,Encerrado,Dra. Cavalcante,2025-02-20,2025-04-16,99506.0,19ª Vara Trabalhista de Recife,Sem observações
3495,2231929-89.2024.6.41.5461,608,Civil,Instrução,Encerrado,Dra. Fontes,2025-05-16,2025-10-29,Sem valor,13ª Vara Cível de Recife,Sem observações
3496,3542799-64.2025.6.13.7299,222,Trabalhista,Execução,Ativo,Dra. Cavalcante,2021-04-03,2026-09-22,401086.0,9ª Vara Cível de Recife,Aguardando documentos
3497,8381610-96.2020.6.26.2533,347,Civil,Arquivado,Ativo,Dra. Fontes,2021-05-27,2025-12-09,150406.0,4ª Vara Cível de Recife,Aguardando documentos
3498,5614769-67.2022.9.87.1001,1456,Civil,Acordo Extrajudicial,Ativo,Dra. Fontes,2022-06-14,2026-08-05,417314.0,16ª Vara Trabalhista de Recife,Sem observações
3499,5732779-86.2025.4.28.7831,1270,Civil,Recurso,Ativo,Dr. Melo,2021-09-15,2025-02-14,329207.0,3ª Vara Trabalhista de Recife,Sem observações
3500,8125196-18.2023.1.53.1215,48,Trabalhista,Audiência,Encerrado,Dra. Cavalcante,2023-05-03,2026-08-23,33350.0,13ª Vara Cível de Recife,Sem observações
3501,7820540-78.2023.1.75.4823,1374,Trabalhista,Sentença,Ativo,Dr. Barros,2024-11-07,2025-10-18,454980.0,9ª Vara Trabalhista de Recife,Sem observações
3502,9057960-29.2025.5.10.6072,138,Trabalhista,Execução,Ativo,Dr. Barros,2026-01-11,2026-01-26,226347.0,20ª Vara Cível de Recife,Sem observações
3503,7840442-26.2025.9.53.5093,904,Civil,Arquivado,Ativo,Dr. Melo,2024-04-08,2026-12-12,Sem valor,5ª Vara Trabalhista de Recife,Sem observações
3504,1833330-93.2025.8.61.3405,401,Civil,Inicial,Ativo,Dr. Barros,2024-05-06,2025-01-27,Sem valor,13ª Vara Trabalhista de Recife,Sem observações
3505,4893809-11.2021.7.19.9759,651,Civil,Inicial,Acordo,Dra. Cavalcante,2021-10-23,2025-03-31,19928.0,11ª Vara Criminal de Recife,Sem observações
3506,1411065-96.2022.9.64.8271,1003,Civil,Recurso,Em recurso,Dra. Fontes,2025-09-02,Sem prazo delimitado,436094.0,14ª Vara Cível de Recife,Sem observações
3507,6368709-92.2024.7.99.9426,964,Trabalhista,Instrução,Ativo,Dr. Barros,2022-06-22,2026-06-02,Sem valor,12ª Vara Criminal de Recife,Sem observações
3508,5050722-10.2024.8.29.4298,545,Trabalhista,Acordo Extrajudicial,Ativo,Dra. Fontes,2023-10-12,2025-08-11,246381.0,17ª Vara Trabalhista de Recife,Aguardando documentos
3509,9992831-61.2022.4.35.1469,1430,Civil,Arquivado,Ativo,Dr. Barros,2022-11-06,2025-11-14,169159.0,7ª Vara Trabalhista de Recife,Sem observações
3510,5901155-82.2023.2.89.7717,1317,Civil,Execução,Acordo,Dr. Melo,2023-09-10,2025-09-03,Sem valor,13ª Vara Criminal de Recife,Aguardando documentos
3511,8368372-34.2020.6.43.9691,720,Trabalhista,Recurso,Acordo,Dra. Cavalcante,2025-07-14,2025-05-10,313715.0,17ª Vara Cível de Recife,Sem observações
3512,2118934-75.2023.5.97.9563,1469,Trabalhista,Acordo Extrajudicial,Ativo,Dr. Melo,2022-06-25,2025-09-07,Sem valor,4ª Vara Trabalhista de Recife,Sem observações
3513,6101036-60.2022.7.49.3295,1013,Trabalhista,Inicial,Ativo,Dr. Melo,2020-08-22,2026-06-30,388358.0,8ª Vara Cível de Recife,Sem observações
3514,2824928-33.2020.1.90.6467,737,Civil,Sentença,Ativo,Dra. Fontes,2023-10-18,2026-12-05,288424.0,2ª Vara Criminal de Recife,Sem observações
3515,9110060-16.2025.2.29.4716,1372,Trabalhista,Acordo Extrajudicial,Ativo,Dr. Barros,2023-02-04,2025-02-08,Sem valor,9ª Vara Trabalhista de Recife,Sem observações
3516,3464073-25.2022.8.73.5075,1322,Trabalhista,Acordo Extrajudicial,Ativo,Dr. Melo,2022-02-20,2025-06-04,Sem valor,7ª Vara Cível de Recife,Aguardando documentos
3517,2461262-96.2021.6.48.1315,734,Civil,Execução,Ativo,Dr. Melo,2022-10-06,2026-09-04,261378.0,12ª Vara Trabalhista de Recife,Aguardando documentos
3518,9425559-65.2022.6.99.1309,383,Trabalhista,Arquivado,Suspenso,Dra. Fontes,2020-04-02,2026-12-18,Sem valor,6ª Vara Cível de Recife,Sem observações
3519,4563779-48.2023.2.87.9606,266,Civil,Instrução,Ativo,Dr. Barros,2025-01-23,2026-05-06,289900.0,14ª Vara Trabalhista de Recife,Sem observações
3520,7274275-74.2020.1.22.9780,1500,Trabalhista,Instrução,Ativo,Dr. Melo,2022-01-21,2025-11-11,227962.0,10ª Vara Trabalhista de Recife,Sem observações
3521,4452862-76.2021.3.27.3238,1493,Civil,Recurso,Acordo,Dr. Melo,2020-06-20,2025-10-31,Sem valor,16ª Vara Criminal de Recife,Sem observações
3522,2411026-52.2022.6.26.7373,635,Civil,Instrução,Encerrado,Dr. Barros,2022-07-10,2026-11-28,194071.0,4ª Vara Cível de Recife,Sem observações
3523,7892487-80.2022.9.64.5036,1030,Trabalhista,Audiência,Ativo,Dra. Fontes,2021-10-15,2025-05-17,223362.0,12ª Vara Criminal de Recife,Sem observações
3524,3541821-31.2021.8.96.1927,165,Civil,Sentença,Ativo,Dra. Cavalcante,2021-08-08,Sem prazo delimitado,237670.0,3ª Vara Cível de Recife,Sem observações
3525,5239450-56.2022.7.99.2371,1116,Civil,Instrução,Ativo,Dr. Melo,2023-09-30,2025-03-11,137486.0,7ª Vara Cível de Recife,Sem observações
3526,9498791-62.2022.6.73.9564,909,Civil,Acordo Extrajudicial,Ativo,Dra. Fontes,2022-05-04,2025-01-10,Sem valor,14ª Vara Cível de Recife,Aguardando documentos
3527,1101935-78.2023.5.88.5299,1280,Civil,Arquivado,Acordo,Dr. Melo,2020-11-23,2026-07-25,83010.0,7ª Vara Trabalhista de Recife,Sem observações
3528,4064382-39.2022.4.13.8937,213,Civil,Instrução,Encerrado,Dra. Fontes,2026-03-22,2025-12-18,169214.0,6ª Vara Criminal de Recife,Sem observações
3529,1735592-50.2022.9.87.5612,1025,Civil,Sentença,Encerrado,Dra. Cavalcante,2020-06-08,2025-03-14,390898.0,2ª Vara Trabalhista de Recife,Sem observações
3530,8827641-36.2022.5.59.8715,1139,Trabalhista,Execução,Ativo,Dra. Cavalcante,2023-02-02,2026-11-08,Sem valor,3ª Vara Trabalhista de Recife,Sem observações
3531,9110060-16.2025.2.29.4716,1000,Civil,Instrução,Ativo,Dra. Cavalcante,2024-01-28,2026-12-24,109426.0,18ª Vara Cível de Recife,Sem observações
3532,3376786-12.2020.7.64.5093,222,Civil,Execução,Suspenso,Dr. Barros,2025-11-11,2026-07-24,287414.0,2ª Vara Trabalhista de Recife,Sem observações
3533,6547287-16.2023.4.15.7491,45,Civil,Sentença,Ativo,Dr. Barros,2022-08-01,2025-04-05,188680.0,9ª Vara Criminal de Recife,Sem observações
3534,9774395-92.2023.2.75.3192,625,Trabalhista,Recurso,Encerrado,Dra. Cavalcante,2021-05-27,2025-06-16,52448.0,2ª Vara Trabalhista de Recife,Sem observações
3535,4180949-86.2020.3.26.7593,1217,Trabalhista,Recurso,Ativo,Dra. Fontes,2021-06-18,Sem prazo delimitado,468847.0,19ª Vara Criminal de Recife,Sem observações
3536,1237577-83.2022.8.91.4649,78,Trabalhista,Execução,Em recurso,Dr. Melo,2024-10-03,2026-02-21,232464.0,4ª Vara Criminal de Recife,Sem observações
3537,1887163-62.2025.9.93.1037,206,Civil,Sentença,Suspenso,Dra. Fontes,2021-12-28,2026-08-23,413539.0,2ª Vara Trabalhista de Recife,Sem observações
3538,8415891-60.2021.6.92.5554,877,Civil,Arquivado,Ativo,Dra. Cavalcante,2024-07-14,2026-06-30,280882.0,19ª Vara Criminal de Recife,Sem observações
3539,3542799-64.2025.6.13.7299,1226,Trabalhista,Sentença,Encerrado,Dr. Melo,2020-07-13,2026-05-01,Sem valor,7ª Vara Cível de Recife,Sem observações
3540,6416661-36.2021.8.21.8496,312,Trabalhista,Sentença,Ativo,Dra. Fontes,2021-06-15,2025-07-28,88814.0,18ª Vara Cível de Recife,Sem observações
3541,6476769-27.2021.5.22.2570,878,Civil,Inicial,Ativo,Dr. Barros,2021-03-20,2025-01-09,209839.0,17ª Vara Trabalhista de Recife,Sem observações
3542,9898363-27.2020.4.89.2966,606,Trabalhista,Sentença,Ativo,Dr. Barros,2023-05-23,2026-01-15,217048.0,20ª Vara Trabalhista de Recife,Sem observações
3543,6011987-71.2020.8.10.4396,210,Civil,Arquivado,Ativo,Dr. Barros,2023-02-05,2025-06-23,493491.0,8ª Vara Criminal de Recife,Sem observações
3544,2191287-57.2021.1.18.8228,710,Civil,Sentença,Em recurso,Dra. Cavalcante,2022-04-29,2026-06-22,158648.0,3ª Vara Cível de Recife,Aguardando documentos
3545,2753004-76.2021.8.83.9874,711,Trabalhista,Sentença,Ativo,Dr. Melo,2021-01-12,2025-10-09,Sem valor,17ª Vara Criminal de Recife,Aguardando documentos
3546,1742202-63.2023.6.68.9372,1235,Trabalhista,Instrução,Em recurso,Dra. Cavalcante,2023-12-01,2025-11-10,123490.0,13ª Vara Cível de Recife,Sem observações
3547,7951127-89.2024.1.63.3502,396,Civil,Acordo Extrajudicial,Encerrado,Dra. Cavalcante,2024-06-06,2026-12-11,240457.0,6ª Vara Cível de Recife,Sem observações
3548,3542616-60.2022.3.87.6536,267,Civil,Arquivado,Ativo,Dr. Barros,2022-07-03,2025-06-30,Sem valor,19ª Vara Cível de Recife,Sem observações
3549,4601686-30.2021.5.52.7745,892,Trabalhista,Instrução,Ativo,Dra. Fontes,2025-04-25,2025-05-20,262296.0,6ª Vara Criminal de Recife,Sem observações
3550,8530609-10.2021.5.41.7151,1364,Civil,Recurso,Ativo,Dra. Fontes,2021-08-20,2025-10-02,Sem valor,16ª Vara Trabalhista de Recife,Sem observações
3551,5124342-11.2025.5.50.6107,987,Trabalhista,Arquivado,Acordo,Dr. Melo,2020-07-15,Sem prazo delimitado,84570.0,13ª Vara Criminal de Recife,Sem observações
3552,1878000-50.2025.7.58.1197,1324,Civil,Sentença,Ativo,Dr. Barros,2022-11-14,2025-04-09,334550.0,17ª Vara Trabalhista de Recife,Aguardando documentos
3553,1273300-90.2024.2.80.7378,231,Trabalhista,Recurso,Ativo,Dr. Melo,2021-01-29,2026-04-21,360391.0,3ª Vara Trabalhista de Recife,Sem observações
3554,9885734-21.2023.9.74.3450,503,Trabalhista,Arquivado,Ativo,Dr. Barros,2023-03-11,2026-11-06,325820.0,10ª Vara Trabalhista de Recife,Sem observações
3555,5991409-16.2021.8.44.1303,752,Trabalhista,Audiência,Ativo,Dr. Barros,2024-02-17,2025-06-01,98089.0,11ª Vara Cível de Recife,Sem observações
3556,7486029-45.2024.4.25.3159,1197,Trabalhista,Arquivado,Encerrado,Dr. Melo,2026-01-30,2025-08-20,100629.0,2ª Vara Cível de Recife,Sem observações
3557,4314934-26.2021.7.14.7244,395,Civil,Acordo Extrajudicial,Ativo,Dr. Melo,2020-07-04,2026-04-22,456258.0,6ª Vara Cível de Recife,Sem observações
3558,9885734-21.2023.9.74.3450,80,Civil,Instrução,Ativo,Dra. Fontes,2022-03-06,2026-09-19,441406.0,20ª Vara Criminal de Recife,Aguardando documentos
3559,1116024-57.2025.8.16.4043,126,Trabalhista,Acordo Extrajudicial,Ativo,Dr. Barros,2022-08-17,2026-01-11,292737.0,18ª Vara Trabalhista de Recife,Sem observações
3560,2966787-79.2022.1.41.9944,550,Civil,Recurso,Ativo,Dr. Melo,2021-01-21,2025-08-31,441304.0,20ª Vara Criminal de Recife,Sem observações
3561,7941836-76.2025.4.34.6543,663,Trabalhista,Instrução,Ativo,Dra. Cavalcante,2021-06-25,2025-06-30,341742.0,18ª Vara Cível de Recife,Aguardando documentos
3562,5786762-52.2021.9.21.3037,186,Trabalhista,Sentença,Ativo,Dr. Melo,2020-08-03,2025-05-04,Sem valor,8ª Vara Criminal de Recife,Sem observações
3563,2824928-33.2020.1.90.6467,85,Civil,Arquivado,Encerrado,Dra. Fontes,2023-12-02,2025-07-29,425354.0,16ª Vara Trabalhista de Recife,Sem observações
3564,3542616-60.2022.3.87.6536,306,Civil,Execução,Ativo,Dr. Melo,2026-04-17,2026-06-03,Sem valor,3ª Vara Criminal de Recife,Sem observações
3565,6339808-70.2020.2.67.1325,882,Trabalhista,Sentença,Encerrado,Dra. Cavalcante,2026-04-22,2025-10-05,Sem valor,4ª Vara Trabalhista de Recife,Sem observações
3566,3542799-64.2025.6.13.7299,161,Civil,Execução,Ativo,Dra. Cavalcante,2021-02-01,2025-02-02,41288.0,2ª Vara Cível de Recife,Sem observações
3567,4768255-51.2022.4.94.5695,682,Civil,Execução,Encerrado,Dr. Melo,2022-06-21,2026-10-18,40529.0,4ª Vara Cível de Recife,Sem observações
3568,5451988-41.2020.2.82.4041,788,Trabalhista,Acordo Extrajudicial,Encerrado,Dr. Melo,2022-10-03,2026-04-17,359587.0,6ª Vara Criminal de Recife,Sem observações
3569,5239450-56.2022.7.99.2371,1293,Civil,Instrução,Ativo,Dr. Melo,2021-12-08,2025-10-11,Sem valor,1ª Vara Cível de Recife,Sem observações
3570,9110060-16.2025.2.29.4716,1380,Trabalhista,Instrução,Ativo,Dra. Fontes,2024-12-25,2025-08-11,Sem valor,15ª Vara Criminal de Recife,Sem observações
3571,1931030-34.2024.8.48.5319,345,Trabalhista,Acordo Extrajudicial,Encerrado,Dr. Barros,2022-04-14,2026-03-31,231456.0,6ª Vara Cível de Recife,Sem observações
3572,5289264-48.2020.4.41.6347,645,Trabalhista,Audiência,Encerrado,Dra. Cavalcante,2020-09-19,2026-04-26,425219.0,6ª Vara Cível de Recife,Sem observações
3573,8905709-90.2020.9.55.2471,205,Trabalhista,Sentença,Encerrado,Dra. Cavalcante,2022-06-19,2026-03-30,272828.0,9ª Vara Criminal de Recife,Sem observações
3574,6334947-38.2020.4.71.6173,1274,Trabalhista,Sentença,Ativo,Dra. Cavalcante,2021-08-17,2025-02-09,182363.0,16ª Vara Cível de Recife,Sem observações
3575,6865513-17.2021.7.21.3938,584,Civil,Execução,Acordo,Dr. Melo,2020-03-09,2025-04-14,Sem valor,12ª Vara Trabalhista de Recife,Sem observações
3576,1445483-93.2023.1.61.7357,25,Civil,Sentença,Ativo,Dra. Fontes,2023-09-09,2026-12-08,32590.0,7ª Vara Criminal de Recife,Sem observações
3577,7765112-69.2024.9.62.5648,716,Trabalhista,Sentença,Em recurso,Dr. Barros,2022-03-06,2025-02-19,Sem valor,13ª Vara Criminal de Recife,Sem observações
3578,6254488-31.2024.9.48.3216,792,Civil,Acordo Extrajudicial,Ativo,Dr. Melo,2025-11-05,2026-10-29,420984.0,2ª Vara Trabalhista de Recife,Sem observações
3579,3510061-32.2020.9.13.4424,344,Civil,Inicial,Encerrado,Dra. Fontes,2020-04-08,2026-06-12,455157.0,8ª Vara Trabalhista de Recife,Aguardando documentos
3580,8066975-72.2023.7.26.7675,164,Trabalhista,Recurso,Ativo,Dra. Fontes,2025-10-02,2025-08-16,72361.0,7ª Vara Cível de Recife,Sem observações
3581,8323566-47.2021.3.26.4644,56,Trabalhista,Inicial,Ativo,Dra. Cavalcante,2024-04-17,2025-01-15,244825.0,17ª Vara Cível de Recife,Sem observações
3582,3675188-38.2025.9.53.3305,501,Trabalhista,Arquivado,Ativo,Dra. Cavalcante,2021-12-28,2026-08-14,87642.0,10ª Vara Criminal de Recife,Sem observações
3583,6368709-92.2024.7.99.9426,172,Trabalhista,Instrução,Em recurso,Dr. Melo,2025-10-28,2026-07-09,Sem valor,13ª Vara Cível de Recife,Sem observações
3584,8630644-97.2025.3.28.1296,855,Trabalhista,Execução,Encerrado,Dra. Cavalcante,2025-06-10,2026-01-24,248622.0,19ª Vara Cível de Recife,Sem observações
3585,9824532-76.2023.6.37.2040,332,Trabalhista,Sentença,Ativo,Dr. Barros,2024-01-31,2025-07-08,230377.0,19ª Vara Criminal de Recife,Aguardando documentos
3586,2895065-46.2022.7.67.1438,832,Civil,Inicial,Encerrado,Dr. Barros,2021-11-01,Sem prazo delimitado,421646.0,18ª Vara Cível de Recife,Sem observações
3587,4893809-11.2021.7.19.9759,451,Trabalhista,Recurso,Encerrado,Dra. Fontes,2020-10-15,2026-06-18,341559.0,17ª Vara Trabalhista de Recife,Sem observações
3588,2118934-75.2023.5.97.9563,1435,Trabalhista,Audiência,Ativo,Dr. Barros,2025-04-05,2025-11-14,250303.0,9ª Vara Cível de Recife,Sem observações
3589,4131852-60.2020.1.89.9739,302,Civil,Instrução,Em recurso,Dra. Cavalcante,2024-09-21,2026-05-29,55574.0,12ª Vara Criminal de Recife,Sem observações
3590,4865461-96.2025.2.64.9143,1026,Trabalhista,Inicial,Ativo,Dr. Barros,2024-03-24,2026-04-22,152563.0,13ª Vara Criminal de Recife,Sem observações
3591,5239450-56.2022.7.99.2371,747,Civil,Inicial,Acordo,Dr. Melo,2020-10-31,2025-01-30,12285.0,19ª Vara Cível de Recife,Sem observações
3592,9214397-26.2023.4.18.6844,594,Trabalhista,Recurso,Encerrado,Dra. Fontes,2020-08-29,2026-02-04,309495.0,10ª Vara Cível de Recife,Sem observações
3593,4016576-41.2022.7.10.6952,1243,Civil,Sentença,Suspenso,Dra. Fontes,2025-11-29,2026-09-15,451359.0,2ª Vara Trabalhista de Recife,Sem observações
3594,4824419-32.2024.5.47.3265,789,Civil,Audiência,Em recurso,Dra. Fontes,2021-05-23,2025-02-01,438915.0,3ª Vara Cível de Recife,Sem observações
3595,3418432-84.2025.3.59.5858,386,Trabalhista,Sentença,Ativo,Dr. Melo,2021-11-26,2026-12-08,295108.0,8ª Vara Cível de Recife,Sem observações
3596,4061044-97.2023.7.99.3676,695,Trabalhista,Execução,Ativo,Dr. Melo,2024-03-08,2025-10-28,315993.0,7ª Vara Trabalhista de Recife,Sem observações
3597,6254488-31.2024.9.48.3216,573,Trabalhista,Audiência,Ativo,Dra. Cavalcante,2025-11-05,2025-11-04,224664.0,16ª Vara Cível de Recife,Sem observações
3598,1676369-34.2022.3.47.6087,1196,Civil,Recurso,Encerrado,Dr. Melo,2021-12-08,Sem prazo delimitado,421568.0,1ª Vara Trabalhista de Recife,Sem observações
3599,8630644-97.2025.3.28.1296,971,Civil,Execução,Ativo,Dr. Melo,2022-03-30,2026-04-19,Sem valor,19ª Vara Cível de Recife,Sem observações
3600,9970343-38.2020.5.18.4483,1127,Trabalhista,Instrução,Suspenso,Dr. Barros,2025-05-23,2025-04-25,Sem valor,8ª Vara Trabalhista de Recife,Sem observações
