cliente_id,nome,cpf,contato,email,data_inicio,cidade
860,Daniel Batista,411.398.868-50,(81) 99676-7048,cliente860@email.com,2025-01-23,Olinda
861,Mariana Fonseca,340.484.650-26,(81) 95651-9040,cliente861@email.com,2024-03-30,Recife
862,Isabela Cardoso,460.869.322-63,(81) 97571-7693,cliente862@email.com,2023-02-16,Recife
863,Rafael Alves,330.979.513-73,(81) 99724-7425,cliente863@email.com,2025-03-15,Olinda
864,Camila Martins,492.694.768-63,(81) 93822-2610,cliente864@email.com,2024-09-09,Recife
865,Thiago Gomes,724.355.270-82,(81) 91374-6325,cliente865@email.com,2025-04-16,Recife
866,Vera Pires,477.840.995-40,(81) 93644-8500,cliente866@email.com,2021-12-18,Caruaru
867,Lucas Pereira,915.281.572-74,(81) 98268-4963,cliente867@email.com,2021-03-31,Olinda
868,Amanda Castro,793.516.987-76,Não informado,cliente868@email.com,2025-04-09,Petrolina
869,Felipe Barbosa,592.947.843-17,(81) 91388-8184,cliente869@email.com,2023-04-14,Caruaru
870,Isabela Cardoso,876.945.693-24,(81) 93391-5300,cliente870@email.com,2021-11-23,Olinda
871,Amanda Castro,875.366.450-47,(81) 99053-5009,cliente871@email.com,2024-12-26,Recife
872,Felipe Barbosa,677.471.830-47,(81) 94621-7076,cliente872@email.com,2023-10-06,Recife
873,Roberto Dias,722.399.979-59,(81) 93106-3400,cliente873@email.com,2022-11-19,Olinda
874,Luciana Melo,588.733.274-54,(81) 99467-7649,cliente874@email.com,2021-09-30,Recife
875,Gabriela Teixeira,114.784.166-53,(81) 98929-7223,cliente875@email.com,2022-09-07,Olinda
876,Natalia Mendes,333.859.307-56,(81) 91199-9587,cliente876@email.com,2020-05-14,Caruaru
877,Vitor Macedo,917.157.557-82,(81) 99810-2301,cliente877@email.com,2025-11-11,Recife
878,Camila Martins,665.384.193-34,(81) 91659-5354,cliente878@email.com,2020-09-17,Recife
879,Patricia Moura,200.649.900-16,(81) 98819-8606,cliente879@email.com,2023-07-30,Olinda
880,Fábio Vieira,682.109.695-65,(81) 98982-5914,cliente880@email.com,2021-04-01,Recife
881,Bruno Araújo,604.746.280-52,(81) 97671-5435,cliente881@email.com,2025-09-08,Recife
882,Patricia Moura,874.286.599-10,(81) 98209-2826,cliente882@email.com,2023-07-31,Petrolina
883,Marcos Carvalho,942.287.298-23,(81) 96610-9824,cliente883@email.com,2022-08-07,Caruaru
884,Sonia Tavares,260.296.884-60,(81) 93532-6304,cliente884@email.com,2021-04-12,Caruaru
885,Tatiana Cruz,976.954.410-57,(81) 95306-8732,cliente885@email.com,2021-08-16,Recife
886,Eduardo Ramos,518.462.761-27,(81) 97620-1906,cliente886@email.com,2025-02-14,Recife
887,Bruno Araújo,671.673.856-35,(81) 97265-6336,cliente887@email.com,2022-05-30,Caruaru
888,Rafael Alves,899.775.499-98,(81) 98698-1753,cliente888@email.com,2025-06-17,Recife
889,Rafael Alves,213.583.237-19,(81) 98178-5656,cliente889@email.com,2023-08-22,Olinda
890,Beatriz Rocha,670.643.936-47,(81) 99955-5271,cliente890@email.com,2020-03-30,Recife
891,Denise Nogueira,428.579.333-68,(81) 94519-4016,cliente891@email.com,2024-01-23,Caruaru
892,Leonardo Campos,917.149.951-77,(81) 97493-8968,cliente892@email.com,2020-09-03,Recife
893,Daniel Batista,389.688.441-91,(81) 99827-9061,cliente893@email.com,2020-10-01,Recife
894,Sonia Tavares,869.174.885-97,(81) 98675-4127,cliente894@email.com,2024-10-31,Petrolina
895,Vera Pires,511.688.400-10,(81) 98084-1351,Não informado,2024-05-16,Caruaru
896,Renata Freitas,832.988.690-29,(81) 94282-6810,cliente896@email.com,2022-12-02,Caruaru
897,Camila Martins,230.653.456-18,Não informado,cliente897@email.com,2023-03-09,Recife
898,Larissa Ribeiro,240.998.550-25,(81) 96821-1447,Não informado,2024-03-16,Petrolina
899,Ana Lima,618.692.841-76,(81) 92521-3868,cliente899@email.com,2021-05-13,Recife
900,Priscila Andrade,468.589.361-75,(81) 92487-9305,cliente900@email.com,2021-04-03,Recife
901,Leandro Pinto,968.767.407-39,(81) 92069-8113,cliente901@email.com,2020-12-11,Petrolina
902,Maria Oliveira,678.109.231-76,(81) 95079-3905,cliente902@email.com,2021-09-29,Recife
903,Ana Lima,276.278.631-29,(81) 93580-7868,cliente903@email.com,2022-01-13,Olinda
904,Maria Oliveira,902.126.439-13,(81) 96260-1466,Não informado,2025-11-04,Petrolina
905,Carlos Souza,194.529.167-24,(81) 96712-4648,cliente905@email.com,2025-05-02,Recife
906,Henrique Nascimento,430.772.652-56,(81) 95208-3100,cliente906@email.com,2021-01-29,Olinda
907,Thiago Gomes,729.207.355-38,(81) 97616-5625,cliente907@email.com,2022-10-23,Caruaru
908,Denise Nogueira,532.483.777-28,(81) 93157-6373,cliente908@email.com,2020-05-20,Recife
909,Ana Lima,506.430.111-83,(81) 94896-3652,cliente909@email.com,2025-05-23,Olinda
910,Roberto Dias,550.220.862-45,(81) 95305-9943,cliente910@email.com,2025-10-08,Olinda
911,Felipe Barbosa,369.164.900-56,(81) 96609-9504,cliente911@email.com,2024-10-13,Recife
912,Thiago Gomes,563.546.666-20,(81) 96695-6030,cliente912@email.com,2025-08-29,Olinda
913,Claudia Silveira,637.148.919-78,(81) 93486-9692,cliente913@email.com,2024-01-25,Caruaru
914,Marcos Carvalho,724.534.978-35,(81) 93491-9860,Não informado,2023-02-14,Caruaru
915,Leandro Pinto,176.357.825-81,(81) 95915-1005,cliente915@email.com,2023-06-30,Recife
916,Jorge Brito,905.263.761-63,(81) 94972-7410,cliente916@email.com,2024-05-20,Caruaru
917,Pedro Santos,554.245.788-45,(81) 93487-4372,Não informado,2023-09-03,Recife
918,Patricia Moura,860.724.565-29,(81) 93045-9867,cliente918@email.com,2020-10-15,Caruaru
919,Carlos Souza,330.635.205-21,(81) 98983-5769,cliente919@email.com,2024-01-25,Recife
920,Renata Freitas,755.620.436-63,(81) 95519-5123,cliente920@email.com,2022-10-26,Recife
921,Rafael Alves,899.946.825-72,(81) 95354-2703,cliente921@email.com,2026-04-15,Recife
922,Tatiana Cruz,220.882.344-56,(81) 92615-2555,cliente922@email.com,2024-09-23,Caruaru
923,Cristina Azevedo,321.680.285-13,(81) 98074-1420,Não informado,2023-09-09,Recife
924,Paulo Rezende,556.902.148-51,(81) 95074-5532,cliente924@email.com,2025-02-19,Olinda
925,Larissa Ribeiro,977.191.441-55,(81) 93818-9189,cliente925@email.com,2026-01-13,Caruaru
926,Patricia Moura,307.371.976-72,(81) 94050-7270,cliente926@email.com,2023-12-07,Caruaru
927,Jorge Brito,874.673.651-32,(81) 99292-5853,cliente927@email.com,2024-06-18,Olinda
928,Fernanda Costa,462.506.236-59,(81) 96573-9729,cliente928@email.com,2021-02-28,Recife
929,Daniel Batista,126.606.329-98,(81) 93539-5485,cliente929@email.com,2022-06-15,Petrolina
930,Cristina Azevedo,524.669.664-82,(81) 98917-8191,cliente930@email.com,2022-02-26,Recife
931,Daniel Batista,479.473.340-50,(81) 95318-8066,cliente931@email.com,2026-01-22,Caruaru
932,Mateus Queiroz,648.421.207-87,(81) 99314-8794,cliente932@email.com,2022-07-22,Petrolina
933,Natalia Mendes,673.559.672-93,(81) 93807-1362,cliente933@email.com,2020-08-23,Recife
934,Beatriz Rocha,845.128.830-86,(81) 95523-5128,cliente934@email.com,2025-03-07,Petrolina
935,Larissa Ribeiro,247.884.652-97,(81) 99322-7670,cliente935@email.com,2023-07-12,Recife
936,Jorge Brito,354.715.892-32,(81) 93641-4188,Não informado,2022-01-12,Recife
937,Juliana Ferreira,813.585.241-53,(81) 97677-7247,Não informado,2022-01-19,Olinda
938,Denise Nogueira,447.562.869-22,(81) 96754-2336,cliente938@email.com,2025-11-15,Recife
939,Ana Lima,434.493.413-13,Não informado,cliente939@email.com,2026-04-26,Olinda
940,Bruno Araújo,687.281.551-32,(81) 93534-7130,cliente940@email.com,2025-09-09,Recife
941,Mariana Fonseca,398.210.457-97,(81) 92970-6106,cliente941@email.com,2022-08-01,Recife
942,Priscila Andrade,902.558.219-95,(81) 99978-7370,Não informado,2026-03-21,Caruaru
943,Beatriz Rocha,968.632.193-94,(81) 98871-2618,cliente943@email.com,2023-08-05,Recife
944,Cristina Azevedo,545.486.184-72,(81) 97984-7623,cliente944@email.com,2020-04-07,Recife
945,Fábio Vieira,951.142.292-21,(81) 91903-9643,cliente945@email.com,2023-11-06,Recife
946,Eduardo Ramos,943.945.800-65,(81) 99810-1859,cliente946@email.com,2025-09-13,Recife
947,Gabriela Teixeira,829.427.174-36,(81) 94042-4630,cliente947@email.com,2025-07-21,Recife
948,Leandro Pinto,346.775.933-52,Não informado,cliente948@email.com,2021-12-26,Caruaru
949,Isabela Cardoso,796.684.827-90,(81) 95230-7927,cliente949@email.com,2023-06-22,Petrolina
950,Mateus Queiroz,359.714.110-90,(81) 94104-8998,Não informado,2024-06-07,Olinda
951,Alexandre Paiva,649.435.271-42,(81) 92089-4004,cliente951@email.com,2024-06-19,Caruaru
952,Daniel Batista,305.230.630-14,(81) 92417-9158,cliente952@email.com,2025-04-04,Olinda
953,Carlos Souza,856.246.552-86,(81) 97076-8177,cliente953@email.com,2020-06-17,Olinda
954,Paulo Rezende,573.305.759-17,(81) 93875-6736,cliente954@email.com,2024-05-21,Recife
955,Pedro Santos,551.171.963-41,Não informado,cliente955@email.com,2025-04-12,Olinda
956,Simone Cunha,479.139.246-23,(81) 93783-6270,Não informado,2022-08-15,Recife
957,Ana Lima,120.764.943-70,(81) 99938-2211,cliente957@email.com,2024-04-30,Petrolina
958,Vera Pires,565.649.468-38,(81) 98850-3509,cliente958@email.com,2021-08-14,Petrolina
959,Felipe Barbosa,827.654.972-39,(81) 98535-7723,cliente959@email.com,2024-07-05,Olinda
960,Isabela Cardoso,433.781.508-27,(81) 96956-6534,cliente960@email.com,2025-10-12,Recife
961,Bruno Araújo,983.882.911-62,(81) 98591-9981,cliente961@email.com,2024-03-15,Petrolina
962,Beatriz Rocha,304.322.445-80,(81) 97752-1833,cliente962@email.com,2021-10-03,Olinda
963,Henrique Nascimento,863.796.676-29,(81) 93823-5478,cliente963@email.com,2024-04-07,Olinda
964,Gustavo Lopes,792.199.905-18,(81) 99693-1578,Não informado,2020-12-17,Caruaru
965,Fernanda Costa,738.423.697-67,(81) 92081-6946,cliente965@email.com,2025-04-29,Caruaru
966,Patricia Moura,262.675.665-90,(81) 99721-7712,cliente966@email.com,2025-04-07,Recife
967,Amanda Castro,584.488.588-31,(81) 93221-7241,cliente967@email.com,2020-03-22,Petrolina
968,Luciana Melo,187.478.170-32,(81) 96633-6566,cliente968@email.com,2021-07-06,Olinda
969,Juliana Ferreira,717.918.606-12,(81) 92361-6811,cliente969@email.com,2024-09-07,Caruaru
970,Bruno Araújo,426.270.153-93,Não informado,cliente970@email.com,2022-09-05,Petrolina
971,Renata Freitas,233.992.739-11,(81) 96454-1514,cliente971@email.com,2020-03-19,Petrolina
972,Leandro Pinto,516.824.450-26,(81) 99398-7955,cliente972@email.com,2023-11-19,Petrolina
973,Rodrigo Cavalcanti,216.123.930-26,(81) 96220-9336,cliente973@email.com,2021-03-14,Caruaru
974,Pedro Santos,113.854.926-53,Não informado,cliente974@email.com,2020-10-15,Recife
975,Vanessa Correia,193.835.193-10,(81) 92329-4040,cliente975@email.com,2024-08-11,Olinda
976,Ana Lima,580.394.849-96,(81) 99115-4048,cliente976@email.com,2020-09-07,Recife
977,Camila Martins,292.291.968-51,(81) 93031-2241,cliente977@email.com,2022-07-21,Recife
978,Gustavo Lopes,770.799.357-46,(81) 99692-1114,Não informado,2021-10-22,Petrolina
979,Diego Nunes,862.790.190-50,(81) 98306-1196,cliente979@email.com,2024-01-20,Recife
980,Felipe Barbosa,420.659.862-34,(81) 95919-9013,cliente980@email.com,2022-07-23,Recife
981,Diego Nunes,989.575.563-29,(81) 97606-8596,cliente981@email.com,2021-08-04,Petrolina
982,Maria Oliveira,544.910.937-94,(81) 96991-1228,cliente982@email.com,2021-08-12,Olinda
983,Rafael Alves,609.501.262-48,(81) 94240-1355,cliente983@email.com,2026-02-28,Petrolina
984,Leonardo Campos,208.168.431-71,(81) 91979-6789,cliente984@email.com,2023-03-31,Olinda
985,Gustavo Lopes,713.232.642-46,(81) 98028-2996,cliente985@email.com,2023-10-29,Caruaru
986,Daniel Batista,992.420.749-70,(81) 96344-4824,cliente986@email.com,2023-02-23,Recife
987,Bruno Araújo,600.676.581-12,(81) 94883-5081,cliente987@email.com,2023-07-07,Petrolina
988,Jorge Brito,560.498.896-34,(81) 95358-2096,cliente988@email.com,2023-02-05,Recife
989,Fábio Vieira,427.596.421-87,(81) 93394-5468,cliente989@email.com,2026-05-01,Recife
990,Leonardo Campos,909.485.533-99,(81) 95627-5066,cliente990@email.com,2020-02-14,Olinda
991,Rodrigo Cavalcanti,576.894.251-67,(81) 92289-7039,cliente991@email.com,2024-04-13,Caruaru
992,Rafael Alves,117.226.153-51,(81) 93105-6288,cliente992@email.com,2026-03-13,Caruaru
993,Paulo Rezende,727.956.878-14,(81) 93916-6351,cliente993@email.com,2023-03-04,Recife
994,Ana Lima,267.830.340-21,(81) 92675-9565,cliente994@email.com,2024-01-15,Recife
995,Gustavo Lopes,526.757.908-60,Não informado,cliente995@email.com,2021-09-26,Olinda
996,Henrique Nascimento,758.963.814-38,(81) 91396-1859,Não informado,2025-05-14,Olinda
997,Beatriz Rocha,622.883.396-73,(81) 97484-1315,cliente997@email.com,2020-04-06,Recife
998,Pedro Santos,457.818.182-84,(81) 99052-1117,cliente998@email.com,2024-02-16,Petrolina
999,Larissa Ribeiro,623.497.263-35,(81) 95352-7132,cliente999@email.com,2022-11-15,Caruaru
1000,Isabela Cardoso,309.289.215-15,(81) 99385-7646,cliente1000@email.com,2024-06-05,Olinda
1001,Jorge Brito,574.155.763-90,(81) 95970-6913,cliente1001@email.com,2022-07-30,Olinda
1002,Vitor Macedo,949.285.981-52,Não informado,cliente1002@email.com,2022-04-25,Recife
1003,Eduardo Ramos,179.731.209-10,(81) 95675-5071,cliente1003@email.com,2020-05-07,Caruaru
1004,João Silva,533.859.997-57,(81) 94527-4125,cliente1004@email.com,2020-11-07,Caruaru
1005,Sonia Tavares,223.751.862-97,(81) 98486-4353,cliente1005@email.com,2020-05-04,Olinda
1006,João Silva,123.819.676-71,(81) 95475-5424,cliente1006@email.com,2020-09-16,Olinda
1007,Pedro Santos,690.145.772-18,(81) 93867-1217,cliente1007@email.com,2023-02-24,Olinda
1008,Natalia Mendes,929.101.765-15,(81) 94847-8339,cliente1008@email.com,2026-04-25,Recife
1009,Mateus Queiroz,472.190.712-57,Não informado,cliente1009@email.com,2025-11-02,Caruaru
1010,Alexandre Paiva,694.511.481-69,(81) 97668-3850,cliente1010@email.com,2023-11-24,Recife
1011,Jorge Brito,440.467.760-69,(81) 95148-3255,cliente1011@email.com,2025-01-20,Recife
1012,Vanessa Correia,935.911.310-98,(81) 93612-3285,Não informado,2024-06-11,Recife
1013,Vitor Macedo,800.826.906-52,(81) 93698-4715,cliente1013@email.com,2025-06-26,Recife
1014,Isabela Cardoso,755.759.564-29,(81) 92743-4699,cliente1014@email.com,2022-02-10,Petrolina
1015,Beatriz Rocha,753.198.934-34,(81) 94428-9879,Não informado,2020-04-06,Recife
1016,Larissa Ribeiro,777.512.110-99,(81) 97912-6857,cliente1016@email.com,2023-05-14,Olinda
1017,Patricia Moura,603.132.611-50,Não informado,Não informado,2023-12-10,Petrolina
1018,Jorge Brito,489.139.599-21,(81) 99033-1447,cliente1018@email.com,2025-04-29,Recife
1019,Amanda Castro,135.430.417-80,(81) 94954-8688,cliente1019@email.com,2025-01-22,Recife
1020,João Silva,618.555.170-74,Não informado,cliente1020@email.com,2022-01-12,Recife
1021,Cristina Azevedo,974.266.140-47,(81) 98401-5806,cliente1021@email.com,2023-09-19,Recife
1022,Bruno Araújo,144.409.287-38,(81) 93893-7172,cliente1022@email.com,2023-10-24,Olinda
1023,Denise Nogueira,608.475.913-99,(81) 91387-8177,Não informado,2024-10-27,Recife
1024,André Borges,369.998.780-55,(81) 92067-2429,cliente1024@email.com,2025-04-28,Olinda
1025,Juliana Ferreira,775.659.482-81,(81) 94219-8308,cliente1025@email.com,2022-12-13,Recife
1026,Gustavo Lopes,480.161.622-11,(81) 97401-1183,cliente1026@email.com,2021-04-06,Recife
1027,Tatiana Cruz,920.318.293-94,(81) 94992-8870,cliente1027@email.com,2025-04-28,Recife
1028,Camila Martins,248.981.878-18,(81) 93080-9353,cliente1028@email.com,2025-05-10,Recife
1029,Marcos Carvalho,161.870.542-15,(81) 95300-7658,cliente1029@email.com,2023-08-05,Olinda
1030,Alexandre Paiva,729.909.621-62,(81) 93086-8853,cliente1030@email.com,2021-10-06,Petrolina
1031,Sonia Tavares,891.756.140-57,(81) 92390-3384,cliente1031@email.com,2023-02-10,Recife
1032,Vanessa Correia,495.875.992-98,(81) 99379-8991,cliente1032@email.com,2026-04-13,Petrolina
1033,Vanessa Correia,377.995.395-86,(81) 95122-5394,cliente1033@email.com,2025-10-04,Olinda
1034,Daniel Batista,712.534.785-94,(81) 95563-5323,cliente1034@email.com,2022-10-02,Recife
1035,Rodrigo Cavalcanti,277.220.841-47,(81) 98580-9521,cliente1035@email.com,2022-10-08,Olinda
1036,Cristina Azevedo,449.249.360-87,(81) 98521-9804,cliente1036@email.com,2020-10-22,Recife
1037,Isabela Cardoso,663.697.940-45,(81) 99110-8450,cliente1037@email.com,2025-09-24,Caruaru
1038,Ana Lima,243.285.225-56,(81) 96130-2956,Não informado,2020-08-11,Caruaru
1039,Rafael Alves,776.680.161-11,(81) 94356-1654,cliente1039@email.com,2021-04-01,Caruaru
1040,Renata Freitas,255.123.666-84,(81) 96792-4872,cliente1040@email.com,2023-07-21,Petrolina
1041,Larissa Ribeiro,227.197.352-62,(81) 95419-8966,cliente1041@email.com,2022-06-24,Olinda
1042,Thiago Gomes,318.337.202-20,(81) 97335-8309,cliente1042@email.com,2024-07-31,Olinda
1043,Vera Pires,883.378.310-96,Não informado,cliente1043@email.com,2025-07-06,Caruaru
1044,Maria Oliveira,272.906.513-36,(81) 92267-7187,cliente1044@email.com,2022-06-11,Caruaru
1045,Amanda Castro,563.830.919-12,(81) 94998-2059,cliente1045@email.com,2024-05-11,Petrolina
1046,Maria Oliveira,475.366.590-30,(81) 94744-5409,cliente1046@email.com,2021-11-21,Recife
1047,Leandro Pinto,181.637.361-67,(81) 91820-5102,cliente1047@email.com,2021-09-02,Caruaru
1048,Camila Martins,395.661.581-64,(81) 91854-3882,cliente1048@email.com,2021-11-18,Recife
1049,Denise Nogueira,227.897.573-80,(81) 93928-9748,cliente1049@email.com,2024-02-20,Recife
1050,Camila Martins,612.616.158-60,(81) 99409-1339,cliente1050@email.com,2021-07-06,Olinda
1051,Lucas Pereira,827.212.830-41,(81) 98453-3869,cliente1051@email.com,2021-10-25,Recife
1052,Leandro Pinto,637.577.762-76,(81) 99871-7617,cliente1052@email.com,2023-12-20,Caruaru
1053,Tatiana Cruz,175.714.476-48,Não informado,cliente1053@email.com,2021-04-18,Petrolina
1054,Leandro Pinto,893.753.868-28,(81) 94531-8135,cliente1054@email.com,2025-01-16,Recife
1055,Patricia Moura,829.576.480-36,(81) 97541-8640,cliente1055@email.com,2025-03-12,Olinda
1056,Beatriz Rocha,576.495.769-65,Não informado,cliente1056@email.com,2020-11-15,Recife
1057,Simone Cunha,618.269.111-22,(81) 94169-6084,cliente1057@email.com,2021-08-20,Recife
1058,Maria Oliveira,736.434.391-57,(81) 98541-6684,cliente1058@email.com,2020-07-27,Petrolina
1059,Jorge Brito,257.944.486-52,(81) 99289-2102,cliente1059@email.com,2024-12-06,Olinda
1060,Beatriz Rocha,112.236.299-63,(81) 91721-5962,cliente1060@email.com,2022-04-03,Petrolina
1061,Simone Cunha,844.594.905-18,(81) 91613-5350,cliente1061@email.com,2022-06-16,Recife
1062,Priscila Andrade,364.690.671-80,(81) 97096-8682,cliente1062@email.com,2023-09-16,Recife
1063,Beatriz Rocha,934.122.544-71,(81) 95018-4706,cliente1063@email.com,2023-01-19,Petrolina
1064,Paulo Rezende,964.902.324-41,(81) 93424-4663,cliente1064@email.com,2025-03-16,Recife
1065,André Borges,738.592.778-18,(81) 94973-3661,cliente1065@email.com,2023-07-09,Petrolina
1066,Isabela Cardoso,479.221.415-40,Não informado,cliente1066@email.com,2025-06-15,Petrolina
1067,Luciana Melo,712.434.707-58,(81) 96506-3608,cliente1067@email.com,2020-12-05,Recife
1068,João Silva,102.582.281-14,(81) 93488-1841,cliente1068@email.com,2021-06-30,Recife
1069,Claudia Silveira,202.139.696-20,(81) 96075-6409,cliente1069@email.com,2020-10-06,Olinda
1070,Isabela Cardoso,241.166.573-87,(81) 92174-5660,cliente1070@email.com,2022-11-30,Petrolina
1071,Leonardo Campos,467.621.413-47,(81) 98744-8413,cliente1071@email.com,2024-06-30,Caruaru
1072,Alexandre Paiva,210.559.229-29,(81) 92928-3419,cliente1072@email.com,2020-10-27,Recife
1073,Eduardo Ramos,584.771.134-56,(81) 95956-4436,cliente1073@email.com,2021-10-03,Recife
1074,Ana Lima,574.774.507-51,(81) 94056-9152,cliente1074@email.com,2025-01-15,Recife
1075,Denise Nogueira,356.525.195-72,(81) 91121-3689,cliente1075@email.com,2023-02-10,Olinda
1076,Vitor Macedo,828.451.919-88,(81) 91151-6910,cliente1076@email.com,2024-03-07,Petrolina
1077,Sonia Tavares,643.500.641-85,(81) 99273-5480,cliente1077@email.com,2022-03-16,Petrolina
1078,Paulo Rezende,703.742.910-18,(81) 91293-7673,cliente1078@email.com,2025-04-27,Petrolina
1079,Leonardo Campos,784.693.360-60,(81) 91634-4759,Não informado,2022-12-22,Recife
1080,Thiago Gomes,933.659.526-12,(81) 95483-9769,cliente1080@email.com,2025-08-17,Recife
1081,Alexandre Paiva,975.340.498-81,(81) 95711-2898,cliente1081@email.com,2023-07-09,Recife
1082,Claudia Silveira,773.399.787-42,(81) 95230-3769,cliente1082@email.com,2024-08-29,Olinda
1083,Paulo Rezende,178.259.994-25,(81) 99989-2123,cliente1083@email.com,2020-01-14,Caruaru
1084,Camila Martins,225.592.784-88,(81) 98623-9368,cliente1084@email.com,2023-02-13,Recife
1085,Diego Nunes,735.923.912-21,Não informado,cliente1085@email.com,2020-09-16,Olinda
1086,Tatiana Cruz,973.498.911-65,(81) 91488-6573,cliente1086@email.com,2021-02-28,Olinda
1087,Marcos Carvalho,670.889.568-59,(81) 94715-9099,cliente1087@email.com,2023-12-08,Recife
1088,Carlos Souza,525.867.957-10,(81) 97103-6549,cliente1088@email.com,2023-07-14,Olinda
1089,Rafael Alves,739.930.133-91,(81) 96582-2962,cliente1089@email.com,2023-07-22,Caruaru
1090,Carlos Souza,256.387.448-62,(81) 95231-7219,cliente1090@email.com,2020-10-31,Recife
1091,Priscila Andrade,637.717.713-22,(81) 92524-3251,cliente1091@email.com,2024-01-24,Caruaru
1092,Eduardo Ramos,961.878.663-79,(81) 95530-6103,cliente1092@email.com,2020-11-22,Recife
1093,Alexandre Paiva,999.530.195-94,Não informado,cliente1093@email.com,2023-09-27,Olinda
1094,Pedro Santos,928.469.515-79,Não informado,cliente1094@email.com,2021-03-13,Recife
1095,Vanessa Correia,323.846.825-26,(81) 91275-8705,cliente1095@email.com,2021-11-24,Petrolina
1096,João Silva,343.160.540-37,(81) 99071-9971,cliente1096@email.com,2024-05-10,Caruaru
1097,Lucas Pereira,361.763.719-73,(81) 93042-7884,cliente1097@email.com,2020-01-06,Recife
1098,Bruno Araújo,828.141.336-41,(81) 95076-3170,cliente1098@email.com,2020-07-09,Olinda
1099,Larissa Ribeiro,209.449.311-67,(81) 91225-7772,cliente1099@email.com,2021-08-14,Caruaru
1100,Eduardo Ramos,498.461.292-95,(81) 93390-4387,cliente1100@email.com,2022-09-21,Petrolina
1101,Ana Lima,396.308.523-24,(81) 98516-9589,cliente1101@email.com,2023-03-22,Olinda
1102,Renata Freitas,565.456.410-92,Não informado,cliente1102@email.com,2022-07-07,Petrolina
1103,Leandro Pinto,324.664.621-92,(81) 98961-7300,cliente1103@email.com,2021-08-15,Recife
1104,Felipe Barbosa,680.209.347-46,(81) 91332-2031,cliente1104@email.com,2022-10-29,Recife
1105,Priscila Andrade,101.592.298-33,(81) 97876-6591,cliente1105@email.com,2021-03-20,Caruaru
1106,Mateus Queiroz,489.583.739-35,(81) 96847-2574,cliente1106@email.com,2022-09-30,Caruaru
1107,Fábio Vieira,678.240.336-62,(81) 92249-2690,cliente1107@email.com,2020-06-28,Recife
1108,Vera Pires,326.855.319-37,(81) 98229-3223,Não informado,2024-02-28,Recife
1109,Luciana Melo,342.726.221-21,(81) 92531-6583,cliente1109@email.com,2022-10-22,Recife
1110,Fábio Vieira,962.601.936-37,Não informado,cliente1110@email.com,2024-08-13,Recife
1111,Vitor Macedo,669.812.268-13,(81) 96847-8411,cliente1111@email.com,2021-02-03,Recife
1112,Natalia Mendes,283.300.947-36,Não informado,cliente1112@email.com,2022-03-20,Recife
1113,Alexandre Paiva,954.803.542-29,(81) 97007-5908,cliente1113@email.com,2020-09-16,Petrolina
1114,Leandro Pinto,186.882.261-37,(81) 97887-2778,cliente1114@email.com,2020-10-26,Petrolina
1115,Thiago Gomes,563.261.948-86,(81) 99697-6407,cliente1115@email.com,2025-12-22,Petrolina
1116,Renata Freitas,515.402.484-78,(81) 91328-4215,cliente1116@email.com,2025-03-19,Recife
1117,Lucas Pereira,765.694.829-27,(81) 98853-7465,cliente1117@email.com,2020-04-08,Olinda
1118,Amanda Castro,637.650.195-43,(81) 92369-6556,cliente1118@email.com,2022-05-12,Olinda
1119,Carlos Souza,251.739.552-19,(81) 92464-9486,cliente1119@email.com,2024-09-25,Recife
1120,Jorge Brito,883.111.898-13,Não informado,cliente1120@email.com,2020-04-09,Recife
1121,Eduardo Ramos,549.902.651-92,(81) 98877-2609,Não informado,2024-03-01,Recife
1122,Beatriz Rocha,367.263.187-79,(81) 95749-5786,cliente1122@email.com,2021-08-28,Caruaru
1123,Priscila Andrade,488.580.141-74,(81) 91695-6146,cliente1123@email.com,2024-11-15,Recife
1124,Ana Lima,190.470.841-76,(81) 96658-6594,cliente1124@email.com,2023-01-31,Petrolina
1125,Daniel Batista,474.417.941-31,(81) 97054-1802,cliente1125@email.com,2024-03-17,Recife
1126,Fabio Vieira,905.117.890-89,(81) 98537-6817,cliente1126@email.com,2025-11-23,Recife
1127,Natalia Mendes,367.740.850-43,(81) 99671-1081,cliente1127@email.com,2021-12-27,Petrolina
1128,Amanda Castro,258.789.167-28,(81) 95387-4968,cliente1128@email.com,2024-06-26,Recife
1129,Marcos Carvalho,529.874.834-26,(81) 91339-4976,cliente1129@email.com,2024-02-17,Olinda
1130,Rafael Alves,260.463.868-57,(81) 95777-7387,cliente1130@email.com,2023-04-05,Olinda
1131,Isabela Cardoso,784.186.581-58,(81) 94140-1381,cliente1131@email.com,2023-06-14,Caruaru
1132,Vitor Macedo,347.669.814-74,(81) 92785-7035,cliente1132@email.com,2025-10-25,Caruaru
1133,Paulo Rezende,804.448.138-47,Não informado,cliente1133@email.com,2020-08-23,Olinda
1134,Larissa Ribeiro,825.225.504-38,(81) 95222-6162,cliente1134@email.com,2021-08-02,Recife
1135,Denise Nogueira,707.193.746-96,(81) 94254-4950,cliente1135@email.com,2022-03-21,Petrolina
1136,Cristina Azevedo,608.876.435-59,(81) 92374-9272,cliente1136@email.com,2021-01-25,Recife
1137,Paulo Rezende,442.897.524-24,(81) 91481-2748,cliente1137@email.com,2026-03-01,Olinda
1138,Mateus Queiroz,103.735.796-37,(81) 92961-7807,cliente1138@email.com,2024-05-23,Olinda
