processo_id,numero_processo,cliente_id,tipo,fase,status,advogado_responsavel,data_abertura,prazo_proximo,valor_causa,vara,observacoes
4371,6101036-60.2022.7.49.3295,669,Trabalhista,Arquivado,Suspenso,Dra. Fontes,14-02-2022,18-09-2025,R$ 221398.00,6ª Vara Cível de Recife,Cliente não responde
4372,6011987-71.2020.8.10.4396,766,Civil,Acordo extrajudicial,Ativo,Dr. Barros,07-12-2023,16-03-2026,R$ 384455.00,6ª Vara Criminal de Recife,Em negociação
4373,2186433-37.2022.2.12.4344,22,Trabalhista,Arquivado,Ativo,Dr. Melo,28-05-2021,16-07-2026,R$ 281319.00,8ª Vara Criminal de Recife,Aguardando documentos
4374,2110878-87.2023.8.83.8978,1132,Civil,Inicial,Em recurso,Dr. Melo,22-05-2023,14-12-2025,R$ 149964.00,2ª Vara Criminal de Recife,Em negociação
4375,4326518-76.2023.4.36.8530,1423,Trabalhista,Execução,Ativo,Dra. Cavalcante,18-09-2025,21-09-2025,R$ 84714.00,10ª Vara Trabalhista de Recife,Não informado
4376,8215015-64.2021.5.32.1893,1419,Trabalhista,Audiência,Ativo,Dra. Fontes,08-06-2022,25-10-2026,R$ 432714.00,13ª Vara Cível de Recife,Não informado
4377,7687292-20.2021.4.85.7539,1051,Trabalhista,Inicial,Suspenso,Dr. Barros,16-03-2025,22-11-2025,R$ 219353.00,11ª Vara Trabalhista de Recife,Aguardando documentos
4378,8607512-63.2021.6.82.1039,1413,Trabalhista,Acordo extrajudicial,Encerrado,Dr. Melo,09-08-2023,24-08-2025,R$ 253333.14,15ª Vara Cível de Recife,Cliente não responde
4379,5401874-62.2025.2.46.8337,376,Trabalhista,Inicial,Encerrado,Dra. Fontes,29-07-2020,15-03-2026,R$ 499281.00,3ª Vara Cível de Recife,Cliente não responde
4380,3766710-17.2025.4.91.1472,667,Civil,Acordo extrajudicial,Encerrado,Dr. Melo,02-10-2020,12-05-2026,R$ 251575.00,4ª Vara Criminal de Recife,Não informado
4381,1869144-23.2023.5.84.3325,974,Civil,Inicial,Encerrado,Dr. Melo,11-10-2024,18-11-2026,R$ 27871.00,8ª Vara Cível de Recife,Aguardando documentos
4382,2895065-46.2022.7.67.1438,1084,Civil,Inicial,Ativo,Dr. Barros,25-08-2025,29-07-2026,R$ 253333.14,8ª Vara Criminal de Recife,Em negociação
4383,5483975-50.2024.8.92.4422,412,Civil,Recurso,Encerrado,Dra. Cavalcante,21-06-2020,20-05-2025,R$ 231548.00,5ª Vara Cível de Recife,Urgente
4384,8843990-84.2020.6.68.3017,7,Civil,Acordo extrajudicial,Em recurso,Dr. Barros,08-08-2023,Não informado,R$ 253333.14,11ª Vara Trabalhista de Recife,Cliente não responde
4385,3750497-13.2024.6.65.9009,1420,Civil,Arquivado,Ativo,Dra Fontes,04-11-2024,14-02-2025,R$ 309362.00,13ª Vara Cível de Recife,Não informado
4386,3710559-31.2020.9.95.2540,106,Trabalhista,Sentença,Encerrado,Dr. Melo,28-04-2020,04-01-2026,R$ 209115.00,1ª Vara Trabalhista de Recife,Cliente não responde
4387,1101935-78.2023.5.88.5299,218,Trabalhista,Acordo extrajudicial,Ativo,Dra Fontes,03-03-2022,30-06-2026,R$ 144596.00,13ª Vara Criminal de Recife,Cliente não responde
4388,9319285-35.2025.3.19.9131,1262,Trabalhista,Audiência,Ativo,Dra. Cavalcante,18-04-2023,14-06-2026,R$ 192344.00,7ª Vara Criminal de Recife,Não informado
4389,7381740-86.2021.2.88.6570,377,Civil,Arquivado,Encerrado,Dr. Barros,15-05-2020,12-11-2025,R$ 434835.00,17ª Vara Cível de Recife,Em negociação
4390,8530609-10.2021.5.41.7151,387,Trabalhista,Execução,Suspenso,Dr. Melo,06-10-2025,23-08-2026,R$ 251490.00,12ª Vara Cível de Recife,Não informado
4391,7136189-41.2024.2.60.1768,1423,Civil,Acordo extrajudicial,Ativo,Dr. Barros,26-03-2022,07-05-2025,R$ 344478.00,2ª Vara Cível de Recife,Cliente não responde
4392,4314934-26.2021.7.14.7244,936,Trabalhista,Inicial,Encerrado,Dra Fontes,10-03-2023,24-06-2026,R$ 253333.14,1ª Vara Trabalhista de Recife,Aguardando documentos
4393,1311508-84.2020.3.38.8512,1073,Trabalhista,Acordo extrajudicial,Ativo,Dra. Cavalcante,31-07-2022,27-06-2026,R$ 253333.14,7ª Vara Trabalhista de Recife,Cliente não responde
4394,3464073-25.2022.8.73.5075,165,Civil,Execução,Ativo,Dr. Barros,27-12-2020,05-09-2026,R$ 289228.00,1ª Vara Criminal de Recife,Em negociação
4395,6334947-38.2020.4.71.6173,334,Trabalhista,Sentença,Ativo,Dra. Cavalcante,23-08-2022,31-05-2026,R$ 154484.00,18ª Vara Criminal de Recife,Em negociação
4396,6011987-71.2020.8.10.4396,695,Civil,Inicial,Ativo,Dra. Cavalcante,13-09-2023,29-07-2025,R$ 403283.00,6ª Vara Cível de Recife,Não informado
4397,5472823-70.2022.4.41.7624,1172,Trabalhista,Audiência,Ativo,Dra. Fontes,31-10-2024,03-04-2025,R$ 64409.00,2ª Vara Trabalhista de Recife,Em negociação
4398,2909764-51.2025.7.78.2223,1033,Civil,Audiência,Encerrado,Dr. Barros,28-11-2024,Não informado,R$ 253333.14,17ª Vara Criminal de Recife,Urgente
4399,2231929-89.2024.6.41.5461,3,Trabalhista,Arquivado,Encerrado,Dra. Cavalcante,18-01-2025,09-06-2025,R$ 253333.14,16ª Vara Criminal de Recife,Urgente
4400,7419280-60.2021.1.40.9417,984,Civil,Execução,Em recurso,Dra. Cavalcante,05-07-2020,30-01-2025,R$ 253333.14,15ª Vara Trabalhista de Recife,Cliente não responde
4401,1272937-41.2023.5.75.9958,1345,Civil,Sentença,Encerrado,Dr. Melo,07-06-2025,28-03-2026,R$ 332680.00,17ª Vara Cível de Recife,Em negociação
4402,8677980-28.2024.9.94.6552,985,Civil,Arquivado,Suspenso,Dra. Fontes,02-03-2025,19-12-2026,R$ 253333.14,19ª Vara Trabalhista de Recife,Não informado
4403,5631823-61.2020.5.47.1440,397,Civil,Instrução,Suspenso,Dr. Melo,03-02-2026,23-11-2026,R$ 402742.00,16ª Vara Criminal de Recife,Não informado
4404,8816646-78.2020.7.70.9224,501,Trabalhista,Recurso,Ativo,Dr. Barros,02-12-2023,11-02-2026,R$ 172410.00,15ª Vara Cível de Recife,Em negociação
4405,1248003-72.2024.2.80.8472,1166,Trabalhista,Audiência,Suspenso,Dr. Barros,25-12-2024,23-06-2026,R$ 232046.00,5ª Vara Trabalhista de Recife,Em negociação
4406,1098476-20.2021.1.47.3336,516,Civil,Sentença,Suspenso,Dra Fontes,20-01-2024,02-07-2025,R$ 253333.14,5ª Vara Trabalhista de Recife,Não informado
4407,6547287-16.2023.4.15.7491,1469,Civil,Arquivado,Ativo,Dra. Fontes,13-06-2021,25-03-2026,R$ 498213.00,17ª Vara Criminal de Recife,Aguardando documentos
4408,3542799-64.2025.6.13.7299,116,Trabalhista,Execução,Encerrado,Dra. Cavalcante,19-05-2024,04-06-2025,R$ 9164.00,8ª Vara Trabalhista de Recife,Em negociação
4409,5991409-16.2021.8.44.1303,805,Civil,Execução,Encerrado,Dra Fontes,26-07-2020,12-10-2026,R$ 362651.00,12ª Vara Cível de Recife,Aguardando documentos
4410,1869144-23.2023.5.84.3325,255,Civil,Recurso,Ativo,Dra Fontes,26-06-2024,22-08-2025,R$ 19626.00,20ª Vara Cível de Recife,Em negociação
4411,3724721-44.2021.9.75.5553,768,Trabalhista,Inicial,Ativo,Dra. Cavalcante,26-10-2025,02-04-2026,R$ 253333.14,2ª Vara Trabalhista de Recife,Cliente não responde
4412,2554938-48.2024.1.13.4544,1271,Civil,Audiência,Em recurso,Dr. Melo,27-01-2020,11-11-2025,R$ 172843.00,8ª Vara Criminal de Recife,Urgente
4413,9319285-35.2025.3.19.9131,872,Trabalhista,Arquivado,Ativo,Dra. Fontes,23-09-2023,09-06-2025,R$ 253333.14,10ª Vara Cível de Recife,Em negociação
4414,3675188-38.2025.9.53.3305,711,Trabalhista,Recurso,Suspenso,Dr. Melo,27-06-2021,15-10-2025,R$ 210219.00,5ª Vara Criminal de Recife,Não informado
4415,6339808-70.2020.2.67.1325,16,Trabalhista,Audiência,Ativo,Dra. Fontes,03-11-2020,05-02-2025,R$ 423050.00,4ª Vara Criminal de Recife,Em negociação
4416,3975387-89.2023.4.55.7631,164,Civil,Audiência,Em recurso,Dr. Melo,03-01-2020,04-05-2025,R$ 77105.00,17ª Vara Trabalhista de Recife,Urgente
4417,4601686-30.2021.5.52.7745,918,Trabalhista,Acordo extrajudicial,Ativo,Dr. Melo,23-04-2021,18-10-2026,R$ 74316.00,5ª Vara Trabalhista de Recife,Não informado
4418,4494463-44.2022.5.80.7542,1061,Trabalhista,Arquivado,Encerrado,Dra. Fontes,03-04-2024,28-03-2025,R$ 253333.14,9ª Vara Trabalhista de Recife,Em negociação
4419,9992831-61.2022.4.35.1469,763,Trabalhista,Sentença,Ativo,Dra. Cavalcante,07-08-2021,12-03-2025,R$ 357056.00,1ª Vara Trabalhista de Recife,Não informado
4420,9425559-65.2022.6.99.1309,894,Trabalhista,Audiência,Encerrado,Dra Fontes,25-11-2024,29-09-2026,R$ 89913.00,4ª Vara Cível de Recife,Urgente
4421,8125196-18.2023.1.53.1215,988,Trabalhista,Audiência,Encerrado,Dra. Cavalcante,23-10-2025,04-09-2025,R$ 60006.00,18ª Vara Criminal de Recife,Não informado
4422,7236875-79.2024.7.97.5566,440,Civil,Instrução,Encerrado,Dra. Cavalcante,23-04-2021,19-03-2026,R$ 253333.14,18ª Vara Criminal de Recife,Cliente não responde
4423,3879233-61.2024.5.30.1494,971,Trabalhista,Instrução,Encerrado,Dr. Barros,13-07-2022,Não informado,R$ 186967.00,3ª Vara Cível de Recife,Não informado
4424,2895065-46.2022.7.67.1438,819,Trabalhista,Inicial,Encerrado,Dr. Barros,03-12-2024,18-02-2026,R$ 338242.00,8ª Vara Criminal de Recife,Não informado
4425,2884639-86.2023.2.31.8737,695,Trabalhista,Audiência,Ativo,Dra. Cavalcante,12-03-2021,06-01-2026,R$ 475088.00,8ª Vara Criminal de Recife,Urgente
4426,4493339-70.2021.7.17.8725,439,Civil,Arquivado,Ativo,Dr. Melo,16-02-2026,16-07-2025,R$ 253333.14,8ª Vara Trabalhista de Recife,Não informado
4427,4568537-97.2021.4.82.7633,394,Civil,Sentença,Em recurso,Dr. Melo,20-09-2024,06-04-2025,R$ 16245.00,7ª Vara Cível de Recife,Não informado
4428,5159882-37.2022.9.71.7550,846,Civil,Acordo extrajudicial,Em recurso,Dra. Cavalcante,25-06-2025,06-05-2025,R$ 10538.00,17ª Vara Cível de Recife,Não informado
4429,9686751-57.2022.7.62.3494,136,Trabalhista,Execução,Ativo,Dra Fontes,27-04-2025,30-12-2026,R$ 253333.14,16ª Vara Criminal de Recife,Não informado
4430,3401866-56.2021.1.87.5297,1430,Trabalhista,Inicial,Ativo,Dr. Barros,20-09-2024,05-07-2025,R$ 253333.14,13ª Vara Criminal de Recife,Não informado
4431,2267110-24.2021.5.78.6025,1134,Civil,Recurso,Em recurso,Dr. Barros,05-08-2020,18-03-2025,R$ 253333.14,3ª Vara Criminal de Recife,Não informado
4432,7722274-26.2024.9.14.7062,704,Trabalhista,Arquivado,Suspenso,Dr. Melo,02-07-2021,02-04-2026,R$ 54813.00,11ª Vara Criminal de Recife,Urgente
4433,4938178-62.2020.7.27.6072,168,Civil,Recurso,Encerrado,Dr. Barros,13-09-2020,15-12-2026,R$ 249409.00,7ª Vara Cível de Recife,Urgente
4434,3263740-44.2022.3.81.5402,417,Civil,Execução,Ativo,Dra. Fontes,08-07-2025,10-12-2025,R$ 12834.00,10ª Vara Criminal de Recife,Não informado
4435,8157599-64.2024.2.89.5276,235,Civil,Recurso,Suspenso,Dr. Barros,26-09-2023,09-04-2026,R$ 253333.14,4ª Vara Trabalhista de Recife,Não informado
4436,5462435-11.2024.9.85.2977,474,Trabalhista,Instrução,Encerrado,Dr. Barros,12-07-2021,23-11-2026,R$ 20012.00,4ª Vara Trabalhista de Recife,Urgente
4437,8183950-10.2021.5.84.9388,761,Trabalhista,Inicial,Ativo,Dr. Barros,07-04-2025,01-09-2025,R$ 362299.00,7ª Vara Criminal de Recife,Não informado
4438,1411065-96.2022.9.64.8271,765,Civil,Acordo extrajudicial,Ativo,Dra Fontes,12-07-2023,10-09-2025,R$ 253333.14,16ª Vara Cível de Recife,Cliente não responde
4439,1272937-41.2023.5.75.9958,727,Trabalhista,Arquivado,Ativo,Dra. Fontes,01-03-2022,01-05-2026,R$ 109467.00,10ª Vara Criminal de Recife,Em negociação
4440,2837371-36.2022.7.88.5428,157,Trabalhista,Inicial,Ativo,Dra Fontes,01-07-2023,13-11-2026,R$ 358033.00,16ª Vara Trabalhista de Recife,Cliente não responde
4441,1735592-50.2022.9.87.5612,595,Civil,Recurso,Encerrado,Dra. Cavalcante,04-07-2024,02-11-2025,R$ 329391.00,1ª Vara Cível de Recife,Em negociação
4442,7789809-22.2020.1.73.9031,1104,Trabalhista,Inicial,Em recurso,Dra Fontes,09-06-2021,22-02-2026,R$ 371431.00,13ª Vara Cível de Recife,Cliente não responde
4443,9898363-27.2020.4.89.2966,611,Trabalhista,Inicial,Em recurso,Dra. Cavalcante,21-08-2020,12-03-2025,R$ 253333.14,5ª Vara Cível de Recife,Não informado
4444,3679963-72.2020.9.29.7859,225,Trabalhista,Sentença,Suspenso,Dra. Fontes,06-01-2025,21-08-2025,R$ 253333.14,4ª Vara Cível de Recife,Aguardando documentos
4445,1411065-96.2022.9.64.8271,498,Civil,Arquivado,Encerrado,Dra. Cavalcante,28-04-2025,28-04-2026,R$ 223997.00,9ª Vara Trabalhista de Recife,Cliente não responde
4446,3306375-34.2024.9.48.9154,956,Trabalhista,Audiência,Encerrado,Dra Fontes,25-05-2020,20-02-2026,R$ 192835.00,3ª Vara Criminal de Recife,Em negociação
4447,3168718-77.2025.2.92.8027,626,Civil,Arquivado,Ativo,Dra Fontes,17-01-2021,04-09-2026,R$ 159574.00,20ª Vara Trabalhista de Recife,Não informado
4448,5514997-95.2024.1.84.8098,1139,Trabalhista,Arquivado,Ativo,Dr. Barros,12-12-2023,05-04-2025,R$ 330598.00,16ª Vara Criminal de Recife,Não informado
4449,4494463-44.2022.5.80.7542,447,Civil,Sentença,Em recurso,Dr. Melo,04-03-2024,17-06-2025,R$ 253333.14,15ª Vara Cível de Recife,Não informado
4450,2129757-49.2025.4.14.5657,30,Trabalhista,Acordo extrajudicial,Ativo,Dra Fontes,05-05-2023,20-10-2026,R$ 253333.14,17ª Vara Cível de Recife,Urgente
4451,1933296-95.2024.5.69.8317,1171,Civil,Sentença,Encerrado,Dr. Barros,28-11-2024,15-02-2025,R$ 253333.14,8ª Vara Criminal de Recife,Aguardando documentos
4452,2837371-36.2022.7.88.5428,393,Civil,Sentença,Em recurso,Dr. Barros,01-11-2021,16-02-2026,R$ 243509.00,8ª Vara Cível de Recife,Cliente não responde
4453,6101036-60.2022.7.49.3295,386,Civil,Inicial,Ativo,Dr. Melo,10-02-2023,16-06-2025,R$ 104287.00,10ª Vara Criminal de Recife,Não informado
4454,2895065-46.2022.7.67.1438,892,Civil,Audiência,Encerrado,Dra. Fontes,14-10-2021,07-08-2025,R$ 393279.00,5ª Vara Trabalhista de Recife,Não informado
4455,3724721-44.2021.9.75.5553,1109,Civil,Sentença,Em recurso,Dr. Melo,21-04-2023,06-03-2025,R$ 188693.00,12ª Vara Cível de Recife,Urgente
4456,4064382-39.2022.4.13.8937,332,Civil,Inicial,Encerrado,Dra. Cavalcante,22-05-2020,Não informado,R$ 253333.14,11ª Vara Trabalhista de Recife,Aguardando documentos
4457,2341370-92.2024.9.60.8122,241,Civil,Recurso,Ativo,Dr. Melo,18-02-2021,26-03-2025,R$ 253333.14,5ª Vara Cível de Recife,Aguardando documentos
4458,2411026-52.2022.6.26.7373,684,Trabalhista,Execução,Encerrado,Dr. Barros,15-03-2025,05-08-2026,R$ 253333.14,9ª Vara Trabalhista de Recife,Urgente
4459,4460247-99.2024.9.97.4840,1197,Civil,Sentença,Encerrado,Dr. Melo,18-07-2025,05-06-2026,R$ 161066.00,4ª Vara Criminal de Recife,Não informado
4460,4084503-92.2025.8.90.5515,1051,Civil,Sentença,Encerrado,Dr. Barros,28-08-2021,Não informado,R$ 253333.14,7ª Vara Criminal de Recife,Aguardando documentos
4461,5472823-70.2022.4.41.7624,620,Civil,Execução,Suspenso,Dra. Cavalcante,04-07-2024,26-05-2025,R$ 497574.00,12ª Vara Criminal de Recife,Cliente não responde
4462,7848147-32.2021.6.58.3528,585,Trabalhista,Audiência,Ativo,Dr. Barros,18-08-2022,19-06-2025,R$ 265136.00,14ª Vara Trabalhista de Recife,Aguardando documentos
4463,2554938-48.2024.1.13.4544,710,Civil,Acordo extrajudicial,Ativo,Dra. Fontes,18-12-2022,03-12-2025,R$ 253333.14,17ª Vara Cível de Recife,Não informado
4464,6982910-41.2023.8.91.8758,1146,Civil,Sentença,Encerrado,Dra. Cavalcante,26-09-2025,28-08-2025,R$ 407125.00,20ª Vara Cível de Recife,Cliente não responde
4465,6370110-64.2022.3.52.8440,538,Trabalhista,Sentença,Encerrado,Dra. Fontes,10-05-2025,18-03-2025,R$ 26490.00,4ª Vara Trabalhista de Recife,Aguardando documentos
4466,2231929-89.2024.6.41.5461,1081,Civil,Instrução,Ativo,Dra. Cavalcante,22-02-2023,14-12-2026,R$ 195493.00,4ª Vara Criminal de Recife,Não informado
4467,5271615-59.2021.2.54.6844,963,Trabalhista,Recurso,Encerrado,Dra. Fontes,05-06-2023,10-07-2025,R$ 98273.00,9ª Vara Criminal de Recife,Urgente
4468,5996426-23.2022.8.20.3566,1412,Civil,Sentença,Encerrado,Dr. Barros,12-09-2022,09-03-2025,R$ 498064.00,10ª Vara Criminal de Recife,Urgente
4469,1621418-87.2020.9.55.9337,1078,Civil,Execução,Ativo,Dra. Fontes,16-02-2022,26-07-2026,R$ 75729.00,3ª Vara Criminal de Recife,Aguardando documentos
4470,3778380-86.2023.9.32.5849,1485,Civil,Inicial,Encerrado,Dra Fontes,29-04-2026,02-07-2026,R$ 253333.14,6ª Vara Cível de Recife,Não informado
4471,5239450-56.2022.7.99.2371,324,Civil,Arquivado,Ativo,Dra. Fontes,25-04-2021,21-10-2026,R$ 112043.00,13ª Vara Cível de Recife,Cliente não responde
4472,2461262-96.2021.6.48.1315,1321,Civil,Recurso,Ativo,Dr. Melo,14-12-2022,19-01-2026,R$ 253333.14,18ª Vara Trabalhista de Recife,Não informado
4473,7892487-80.2022.9.64.5036,150,Civil,Acordo extrajudicial,Suspenso,Dr. Melo,11-08-2025,23-10-2025,R$ 399346.00,15ª Vara Criminal de Recife,Em negociação
4474,2519059-58.2022.7.86.4385,668,Civil,Sentença,Em recurso,Dra. Fontes,13-11-2022,15-09-2025,R$ 253333.14,18ª Vara Trabalhista de Recife,Cliente não responde
4475,2129757-49.2025.4.14.5657,274,Civil,Recurso,Encerrado,Dr. Melo,11-09-2022,21-06-2025,R$ 253333.14,16ª Vara Trabalhista de Recife,Não informado
4476,5867457-18.2023.9.16.7298,805,Trabalhista,Recurso,Ativo,Dr. Melo,11-08-2020,06-03-2025,R$ 365504.00,6ª Vara Cível de Recife,Urgente
4477,7840442-26.2025.9.53.5093,1381,Civil,Arquivado,Encerrado,Dra Fontes,13-06-2020,Não informado,R$ 161788.00,14ª Vara Criminal de Recife,Urgente
4478,7245951-43.2021.4.11.7623,834,Trabalhista,Arquivado,Encerrado,Dr. Barros,05-08-2020,21-09-2026,R$ 270179.00,4ª Vara Cível de Recife,Não informado
4479,3505690-87.2020.8.52.6260,1289,Civil,Audiência,Ativo,Dr. Melo,05-03-2022,24-05-2026,R$ 249183.00,9ª Vara Trabalhista de Recife,Não informado
4480,6254488-31.2024.9.48.3216,1219,Civil,Sentença,Suspenso,Dra. Cavalcante,05-07-2021,21-12-2026,R$ 268955.00,7ª Vara Cível de Recife,Em negociação
4481,4415624-13.2024.9.14.9480,1110,Trabalhista,Arquivado,Ativo,Dr. Melo,20-10-2025,08-06-2026,R$ 253333.14,14ª Vara Trabalhista de Recife,Em negociação
4482,1931030-34.2024.8.48.5319,402,Trabalhista,Execução,Encerrado,Dra. Cavalcante,23-06-2020,05-10-2026,R$ 176902.00,15ª Vara Criminal de Recife,Em negociação
4483,6075721-43.2020.9.85.8738,1224,Civil,Inicial,Em recurso,Dra. Cavalcante,09-10-2021,Não informado,R$ 314671.00,9ª Vara Cível de Recife,Urgente
4484,3496733-55.2020.2.43.8503,329,Trabalhista,Arquivado,Encerrado,Dra. Cavalcante,24-04-2021,15-04-2026,R$ 169751.00,6ª Vara Criminal de Recife,Em negociação
4485,1974389-81.2024.5.57.9354,6,Civil,Execução,Encerrado,Dra. Fontes,13-05-2021,27-06-2025,R$ 455801.00,15ª Vara Trabalhista de Recife,Em negociação
4486,1676369-34.2022.3.47.6087,324,Trabalhista,Inicial,Encerrado,Dra. Fontes,09-06-2024,09-11-2025,R$ 54323.00,11ª Vara Cível de Recife,Não informado
4487,9804642-71.2024.4.76.5486,450,Trabalhista,Acordo extrajudicial,Em recurso,Dr. Melo,30-08-2020,Não informado,R$ 150777.00,19ª Vara Criminal de Recife,Não informado
4488,7848147-32.2021.6.58.3528,809,Trabalhista,Execução,Encerrado,Dr. Barros,14-12-2020,20-01-2025,R$ 253333.14,3ª Vara Trabalhista de Recife,Não informado
4489,6547287-16.2023.4.15.7491,734,Trabalhista,Recurso,Suspenso,Dr. Melo,27-10-2020,21-09-2025,R$ 253333.14,20ª Vara Cível de Recife,Não informado
4490,8382607-83.2020.6.26.3936,64,Trabalhista,Instrução,Suspenso,Dr. Melo,23-08-2021,08-07-2025,R$ 239082.00,20ª Vara Cível de Recife,Não informado
4491,6011987-71.2020.8.10.4396,34,Trabalhista,Sentença,Ativo,Dr. Melo,25-05-2020,18-05-2026,R$ 9178.00,1ª Vara Trabalhista de Recife,Não informado
4492,1101935-78.2023.5.88.5299,543,Trabalhista,Acordo extrajudicial,Encerrado,Dra Fontes,03-02-2026,31-03-2026,R$ 253333.14,9ª Vara Trabalhista de Recife,Em negociação
4493,8886588-26.2020.9.65.6361,820,Civil,Inicial,Encerrado,Dra. Cavalcante,22-02-2024,29-04-2025,R$ 326593.00,8ª Vara Criminal de Recife,Não informado
4494,8168054-14.2024.6.50.1232,60,Trabalhista,Acordo extrajudicial,Ativo,Dr. Barros,28-11-2021,05-01-2026,R$ 408627.00,6ª Vara Cível de Recife,Não informado
4495,2966787-79.2022.1.41.9944,471,Trabalhista,Inicial,Suspenso,Dra. Fontes,03-01-2025,27-02-2025,R$ 292877.00,8ª Vara Cível de Recife,Não informado
4496,8157599-64.2024.2.89.5276,396,Civil,Arquivado,Ativo,Dra. Fontes,30-08-2021,20-05-2025,R$ 253333.14,1ª Vara Trabalhista de Recife,Urgente
4497,7789809-22.2020.1.73.9031,1260,Trabalhista,Sentença,Encerrado,Dra Fontes,23-12-2022,26-03-2026,R$ 387036.00,11ª Vara Cível de Recife,Não informado
4498,9970343-38.2020.5.18.4483,983,Civil,Instrução,Ativo,Dra Fontes,03-04-2023,02-12-2026,R$ 253333.14,2ª Vara Cível de Recife,Não informado
4499,2824928-33.2020.1.90.6467,1105,Trabalhista,Execução,Encerrado,Dr. Melo,31-03-2023,01-04-2026,R$ 168643.00,16ª Vara Criminal de Recife,Não informado
4500,1098476-20.2021.1.47.3336,1116,Civil,Instrução,Encerrado,Dr. Barros,14-09-2021,23-01-2025,R$ 256245.00,14ª Vara Trabalhista de Recife,Cliente não responde
4501,4460247-99.2024.9.97.4840,973,Civil,Arquivado,Ativo,Dra. Fontes,19-08-2022,18-08-2025,R$ 231470.00,6ª Vara Criminal de Recife,Urgente
4502,5422047-80.2024.8.62.4364,353,Trabalhista,Recurso,Ativo,Dra. Cavalcante,24-12-2023,17-11-2026,R$ 253333.14,3ª Vara Cível de Recife,Não informado
4503,8381610-96.2020.6.26.2533,727,Trabalhista,Recurso,Encerrado,Dr. Barros,30-03-2021,15-08-2026,R$ 253333.14,18ª Vara Cível de Recife,Em negociação
4504,4952151-27.2023.3.38.8762,970,Trabalhista,Execução,Ativo,Dra. Fontes,05-06-2022,18-10-2025,R$ 348920.00,12ª Vara Cível de Recife,Não informado
4505,6034606-21.2023.6.18.6684,758,Trabalhista,Arquivado,Suspenso,Dra Fontes,22-02-2021,19-07-2026,R$ 200759.00,15ª Vara Trabalhista de Recife,Cliente não responde
4506,4090182-95.2021.1.57.7189,487,Civil,Audiência,Suspenso,Dr. Barros,18-04-2025,11-08-2025,R$ 496275.00,11ª Vara Criminal de Recife,Em negociação
4507,4229107-99.2020.7.61.3978,1323,Civil,Arquivado,Ativo,Dr. Melo,11-06-2020,25-04-2026,R$ 141858.00,7ª Vara Cível de Recife,Aguardando documentos
4508,7115217-41.2025.1.67.7692,15,Civil,Execução,Ativo,Dr. Melo,19-06-2024,31-10-2025,R$ 487052.00,20ª Vara Trabalhista de Recife,Não informado
4509,6836135-90.2022.9.37.5643,1012,Trabalhista,Acordo extrajudicial,Encerrado,Dra Fontes,13-10-2025,06-07-2026,R$ 487475.00,10ª Vara Cível de Recife,Aguardando documentos
4510,2186433-37.2022.2.12.4344,1405,Civil,Acordo extrajudicial,Ativo,Dr. Melo,17-12-2021,30-08-2025,R$ 333977.00,7ª Vara Cível de Recife,Urgente
4511,5159219-49.2023.5.25.3676,306,Trabalhista,Audiência,Ativo,Dra Fontes,08-09-2020,06-05-2026,R$ 487992.00,9ª Vara Criminal de Recife,Não informado
4512,5953905-94.2022.5.44.3245,225,Civil,Sentença,Encerrado,Dr. Barros,29-03-2022,21-07-2025,R$ 166079.00,13ª Vara Trabalhista de Recife,Não informado
4513,2997279-67.2024.9.84.1441,1342,Civil,Execução,Ativo,Dr. Barros,16-08-2023,10-05-2026,R$ 336485.00,8ª Vara Cível de Recife,Não informado
4514,9398629-61.2022.5.88.8253,465,Civil,Arquivado,Encerrado,Dr. Melo,28-03-2023,20-10-2025,R$ 7500.00,15ª Vara Criminal de Recife,Urgente
4515,1757615-27.2025.7.10.3762,766,Civil,Recurso,Suspenso,Dr. Melo,13-06-2023,29-09-2025,R$ 71990.00,10ª Vara Trabalhista de Recife,Não informado
4516,4460247-99.2024.9.97.4840,1296,Civil,Arquivado,Encerrado,Dr. Melo,19-04-2025,30-01-2025,R$ 253333.14,10ª Vara Criminal de Recife,Em negociação
4517,7222167-30.2022.8.44.7452,905,Civil,Instrução,Ativo,Dra. Cavalcante,14-09-2022,31-05-2025,R$ 245342.00,20ª Vara Criminal de Recife,Não informado
4518,9071705-28.2021.9.78.4746,1175,Civil,Execução,Em recurso,Dr. Melo,26-03-2021,02-10-2026,R$ 253333.14,17ª Vara Trabalhista de Recife,Não informado
4519,9108785-98.2021.3.78.6687,1182,Trabalhista,Audiência,Ativo,Dra Fontes,25-03-2026,13-08-2025,R$ 374623.00,5ª Vara Trabalhista de Recife,Em negociação
4520,8368372-34.2020.6.43.9691,527,Trabalhista,Sentença,Encerrado,Dra Fontes,22-08-2021,16-07-2026,R$ 456434.00,7ª Vara Trabalhista de Recife,Cliente não responde
4521,4510407-23.2020.5.18.6055,508,Civil,Sentença,Encerrado,Dr. Barros,09-05-2022,15-10-2026,R$ 253333.14,14ª Vara Trabalhista de Recife,Cliente não responde
4522,9835331-11.2022.6.15.8602,208,Civil,Arquivado,Em recurso,Dr. Barros,31-05-2021,16-05-2025,R$ 439881.00,6ª Vara Criminal de Recife,Em negociação
